BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE,ABBREVIATION
HDFC Bank,HDFC0001364,600240041,Raheja Towers,0004 Alpha Wing Raheja Towers,9840673333.0,Chennai,Chennai,Tamil Nadu,HDFC
HDFC Bank,HDFC0001359,143240007,Court Road,Near Doaba Automobilescourt Roadcourt Road,9815331111.0,Amritsar,Amritsar,Punjab,HDFC
HDFC Bank,HDFC0001357,400240124,Indralok Building,Ground Floorsamarth Nagar Andheri (W)Post Office Azad Nagar,9890603333.0,Mumbai,Greater Mumbai,Maharashtra,HDFC
HDFC Bank,HDFC0001356,180240004,Talab Tillo Jammu,"near Vikas Lane, Talab Tiloo",8001804333.0,Jammu,Jammu,Jammu And Kashmir,HDFC
HDFC Bank,HDFC0001350,110240152,Preet Vihar Aditya Complex," Lsc 19 And 20, Block A, Preet Vihar, New Delhi New Delhi - 110092",61606161.0,Delhi,Delhi,Delhi,HDFC
HDFC Bank,HDFC0001348,152240302,"Circular Road, Abohar Punjab",Circular Road,9815331111.0,Abohar,Ferozepur,Punjab,HDFC
HDFC Bank,HDFC0001342,134240002,Naraingarh,"Ward No 1, Near Milk Plant, Chandigarh Chowk",9996243333.0,Naraingarh,Ambala,Haryana,HDFC
HDFC Bank,HDFC0001337,380240026,Ghatlodiya,"shubham Complexk Nagar Road, Ghatlodiya",9898271111.0,Ghatlodiya,Ahmadabad,Gujarat,HDFC
HDFC Bank,HDFC0001334,143240008,Majitha Mandi Amritsar,Dhab Wasti Ramnear Fire Brigade Officemajith Mandi,9815331111.0,Majitha,Amritsar,Punjab,HDFC
HDFC Bank,HDFC0001327,132240402,Assandh Haryana,"Near Lic Office, Karnal Road, Karnal",9996243333.0,Assandh,Panipat,Haryana,HDFC
HDFC Bank,HDFC0001324,160240029,SH Guru Granth Sahib Vidya Kendra,Plot No Madhya Marg SH Guru Granth Sahib Vidya Kendra Sec 28/A Opp Grain Market,9996243333.0,Chandigarh,Chandigarh,Haryana,HDFC
HDFC Bank,HDFC0001320,141240010,"Chaura Bazar, Akal Market",Gurdwara Shri Akal Garhchaura Bazarakal Market,9815331111.0,Ludhiana,Ludhiana,Punjab,HDFC
HDFC Bank,HDFC0001316,400240120,Chandni Apartments Pali Road,Ground Floor And First Floorchandni Apartmentsbandra West,9890603333.0,Mumbai,Greater Mumbai,Maharashtra,HDFC
HDFC Bank,HDFC0001313,143240006,Golden Temple Amritsar,", Plot No Bazar Dhobian, Opposite Golden Temple, Amritsar",9815331111.0,Amritsar,Amritsar,Punjab,HDFC
HDFC Bank,HDFC0001304,635240302,Ambur,No 10/B Sri Narayana Krishna Complex MC Road Ambur Tamilnadu - 635802,9840673333.0,Ambur,Vellore,Tamil Nadu,HDFC
HDFC Bank,HDFC0001295,632240102,Melvisharam,Abdul Hakeem Coll of Eng And Techhakeem Nagarhakeem Nagar,9840673333.0,Melvisharam,Vellore,Tamil Nadu,HDFC
HDFC Bank,HDFC0001293,500240027,ST. Mary,ST. Marys Branchst. Francis Streetsecunderabad,9949493333.0,Secunderabad Cantonment,Hyderabad Urban,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001292,110240194,Amar Public Schools,"Shop No 8, Block-B 127, Sector-41, Noida",9935903333.0,Noida,Gautam Buddha Nagar,Uttar Pradesh,HDFC
HDFC Bank,HDFC0001290,600240043,T.I Matriculation School,Ambattur Ground Floor411 High Roadambattur,9840673333.0,Chennai,Chennai,Tamil Nadu,HDFC
HDFC Bank,HDFC0001288,380240024,Sun Step Club Premises,Near Bhuyangdev Cross Roadsola Main Roadahmedabad,9898271111.0,Ahmedabad,Ahmedabad,Gujarat,HDFC
HDFC Bank,HDFC0001285,380240023,Jodhpur Cross Roads,Ground Flr Iscon Park Opp Star India Bazaar Jodhpur Cross Roads Ahmedabad Gujarat - 380015,9898271111.0,Ahmedabad,Ahmedabad,Gujarat,HDFC
HDFC Bank,HDFC0001283,691240052,Adoor Branch,"chittundayil Shopping Complexnear Parthasarathy Temple, Adoor",9895663333.0,Adoor,Kasaragod,Kerala,HDFC
HDFC Bank,HDFC0001280,492240004,Radhamohan Complex,Near Agrasen Chowkstation Roadstation Road,9893603333.0,Raipur,Raipur,Chandigarh,HDFC
HDFC Bank,HDFC0001277,625240003,Arempy Tower,74 And 75 Kamarajar Salai Madurai - 625009,9840673333.0,Madurai,Madurai,Tamil Nadu,HDFC
HDFC Bank,HDFC0001276,370240002,Adipur," 1St Floor, Shaz 120-121 Madansinh Chowk, Kachchh Adipur Gujarat - 370205",9898271111.0,Gandhidham,Gandhidham,Gujarat,HDFC
HDFC Bank,HDFC0001275,713240203,Old Dutta Automobile Building,Nachan Roadold Dutta Automobile Buildingbenachity,9831073333.0,Kolkata,Kolkata,West Bengal,HDFC
HDFC Bank,HDFC0001261,110240143,Ashok Vihar Phase-I,"B-34, Ashok Viharphase 1New Delhi",61606161.0,Delhi,New Delhi,Delhi,HDFC
HDFC Bank,HDFC0001251,361240004,Lal Bungalow Circle Jamnagar,"Ground And First Floor, Madhav Plaza, Shop No 27 TO 32Near Lal Bungalow Circle",9898271111.0,Jamnagar,Jamnagar,Gujarat,HDFC
HDFC Bank,HDFC0001250,641240007,Thirumalai Towers,Plot No 723 )Avinash Road,9840673333.0,Coimbatore,Coimbotore,Tamil Nadu,HDFC
HDFC Bank,HDFC0001244,388240001,Vallabh Vidhya Nagar,"first Floor, Unit No 104Sigma Complex",9898271111.0,Vallabh Vidyanagar,Anand,Gujarat,HDFC
HDFC Bank,HDFC0001243,530240004,Daba Gardens,Ground Floorsilver Willowdaba Gardens,9949493333.0,Visakhapatnam,Vishakapatnam,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001236,110240142,Ito Bsz Marg,"8A, Milap Niketan, Bsz Marg, Ito, Delhi - 110002",61606161.0,Delhi,New Delhi,Delhi,HDFC
HDFC Bank,HDFC0001235,400240116,Teen Haath Naka,"Nandanvan Industrial Estateground Floor, Gala No Ab/B2, Lbs Margopp.Eternity Mall, Thane West",9890603333.0,Thane,Thane,Maharashtra,HDFC
HDFC Bank,HDFC0001233,680240010,"Guruvayoor Branch X/83 A, West Nada","X/83 A, West Nadaguruvayoor",9895663333.0,Guruvayur,Trissur,Kerala,HDFC
HDFC Bank,HDFC0001232,560240042,Mayur Complex,Plot No 51Kiabd Ind Area 1Stage Peenya,9945863333.0,Bangalore,Bangalore Urban,Karnataka,HDFC
HDFC Bank,HDFC0001230,400240115,Dahisar West Kanderpada,"17, Radha Raman Apartmentbapu Bagwe Road, Near Dahisar Bridge, Kanderpada",9890603333.0,Mumbai,Greater Mumbai,Maharashtra,HDFC
HDFC Bank,HDFC0001229,380240027,Vasna," Shop No 3-4, Haash Business Centre Near Ankur School, Paldi-Vasna Road Ahmedabad Gujarat - 380007",9898271111.0,Ahmedabad,Ahmadabad,Gujarat,HDFC
HDFC Bank,HDFC0001228,500240023,Pavani Plaza Commercial Complex,6-3-698/Apunjaguttapunjagutta,9949493333.0,Hyderabad,Hyderabad Urban,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001225,600240038,Second Avenue,995-Csecond Avenuenagar (W),9840673333.0,Chennai,Chennai,Tamil Nadu,HDFC
HDFC Bank,HDFC0001223,110240141,Sector-12," Shop No 6, 7, X-1A, Sec-12, Noida Uttar Pradesh - 201301",9935903333.0,Noida,Gautam Buddha Nagar,Uttar Pradesh,HDFC
HDFC Bank,HDFC0001219,700240042,Prince Anwar Shah Road," P34-A, Prince Anwar Shah Road Kolkata West Bengal - 700033",9831073333.0,Kolkata,Kolkata,West Bengal,HDFC
HDFC Bank,HDFC0001216,600240037,Padma Complex,320Anna Salainandanam,9840673333.0,Chennai,Chennai,Tamil Nadu,HDFC
HDFC Bank,HDFC0001215,403240019,Alto Mapusa,"Ground Floor, Xavier Complex, Near Mapusa Industrial Estate, Alto Mapusa Mapusa Goa - 403507",9890603333.0,Mapusa,Mapusa,Goa,HDFC
HDFC Bank,HDFC0001203,110240182,Global Business Park,"Tower A, Gf-02, Global Business Park M.G. Road",9996243333.0,Gurgaon,Gurgaon,Haryana,HDFC
HDFC Bank,HDFC0001178,282240001,Agra Pariney Gardens,"Building No 1, Ground Floor Pariney Gardens Bagh Farzana Civil Lines",9935903333.0,Agra,Agra,Uttar Pradesh,HDFC
HDFC Bank,HDFC0001174,123240102,Vijayawada Valluri Complex,"40-1-48/2, 2nd Floor Valluri Complex Bundar Road Vijayawada - 520010",9949493333.0,Vijayawada,Krishna,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001164,361240005,Abhishek Saru Section Road-Jamnagar,"3rd Floor, Abhishek, NR. Savan Appartment, Saru Section Road",9898271111.0,Jamnagar,Jamnagar,Gujarat,HDFC
HDFC Bank,HDFC0001162,700240064,Rajarhat,Unit No 300 Tower 3A Plot No Iif/11 New Town Rajarhat Kolkata West Bengal,9831073333.0,Kolkata,Kolkata,West Bengal,HDFC
HDFC Bank,HDFC0001133,221240005,Kush Complex,D-58/9A 1Kkush Complexnear Sigra Crossing,9935903333.0,Varanasi,Varanasi,Uttar Pradesh,HDFC
HDFC Bank,HDFC0001121,396240033," Service Branch, Vapi","1St Floor, Kanta Trade Centrebehind Asopalav Hotel, Gidc Char Rasta",9898271111.0,Vapi,Valsad,Gujarat,HDFC
HDFC Bank,HDFC0001120,400240121,Goregoan East,"Ground Floor, Accord Commercialnext TO Vodafone Gallery, Goregoan East Railway Station",9890603333.0,Mumbai,Greater Mumbai,Maharashtra,HDFC
HDFC Bank,HDFC0001119,400240148,Tulsi Pipe Road,"Shop No2, 3, 5, 8, 9Apple Plaza, Dadar Westdadar West",9890603333.0,Mumbai,Greater Mumbai,Maharashtra,HDFC
HDFC Bank,HDFC0001115,411240029,Karve Nagar,"No 18/B, Plot No 6, Ground Floor Aaragya Apartment, Nr.Alankar Police Chowky, Karve Ngr",9890603333.0,Pune,Pune,Maharashtra,HDFC
HDFC Bank,HDFC0001109,160240037,Derabassi Punjab,"Paras Bank Square, Chd-Ambala Highway, Derabassi, Punjab",9815331111.0,Dera Bassi,Patiala,Punjab,HDFC
HDFC Bank,HDFC0001108,400240144,Road Branch,"LA Sarena, Plot No 34Jn of Dadabhai Roadandheri West",9890603333.0,Mumbai,Greater Mumbai,Maharashtra,HDFC
HDFC Bank,HDFC0001104,628240002,Tuticorin,"187/A-1, Palayamkottai Main Road, Tuticorin",9840673333.0,Tuticorin,Thoothkudi,Tamil Nadu,HDFC
HDFC Bank,HDFC0001102,400240113,Kharghar,"Shop No 38, 39 Patel Heritage, Plot No 15 And 17 Sector 7, Kharghar Navi Mumbai - 410210",9890603333.0,Mumbai,Greater Bombay,Maharashtra,HDFC
HDFC Bank,HDFC0001091,190240005,Karan Nagar Srinagar,"madina Shopping Mallkak Sarai, Karan Nagar",8001804333.0,Srinagar,Srinagar,Jammu And Kashmir,HDFC
HDFC Bank,HDFC0001086,380240028,Sabarmati,"Ground Floor, Shri Balaji Complex, Ramnagar, Sabarmati",9898271111.0,Ahmedabad,Ahmedabad,Gujarat,HDFC
HDFC Bank,HDFC0001085,400240142,"Kopri Colony Thane (East), Maharashtra","Arizona Bldg, Shop No 5, Opp Kishin Leela Tower, Nath Pai Hardaswadi, Kopri Colony, Thane (E)",9890603333.0,Mumbai,Greater Mumbai,Maharashtra,HDFC
HDFC Bank,HDFC0001078,560240051,Sadahalli,"No 55Asadahalli Village, Sadahalli Post, Devanahalli Taluk",9945863333.0,Sadahally,Bangalore Rural,Karnataka,HDFC
HDFC Bank,HDFC0001071,786240002,Dibrugarh Branch,R Pathkartickpara,9957193333.0,Dibrugarh,Dibrugarh,Assam,HDFC
HDFC Bank,HDFC0001066,831240005,Sakchi,"105, S.N.P. Area, Main Raoddist. Purbi Singhbhum",8602666161.0,Jamshedpur,Purbi Singhbhum,Jharkhand,HDFC
HDFC Bank,HDFC0001064,786240202,Tinsukia,"Hdfc Bank1St Floor, Arjun Towers, Chirwapatty",9957193333.0,Tinsukia,Tinsukia,Assam,HDFC
HDFC Bank,HDFC0001063,788240002,Silchar Assam,club Roadhotel Geetanjali Complex,9957193333.0,Silchar,Cachar,Assam,HDFC
HDFC Bank,HDFC0001062,712240102,Arambagh,"Samad Market, 290 Link Road, Netaji More",9831073333.0,Arambagh,Hooghly,West Bengal,HDFC
HDFC Bank,HDFC0001057,465240002,Shujalpur,"patlawda Bhawan, Ambika Bazar, M.G.Road",9893603333.0,Shujalpur,Shajapur,Madhya Pradesh,HDFC
HDFC Bank,HDFC0001055,321240002,Bharatpur,"jasoriya Apartments, Near New Mandikumher Gate, Exhibition Road",9875003333.0,Bharatpur,Bharatpur,Rajasthan,HDFC
HDFC Bank,HDFC0001054,305240025,Beawar,"treeth Sthan, Hotel Vinod, Station Road",9875003333.0,Beawar,Ajmer,Rajasthan,HDFC
HDFC Bank,HDFC0001053,442240102,Chandrapur,"Near P.H.Automobiles, Opp Police Headquarters, Mull Road",9890603333.0,Chandrapur,Chandrapur,Maharashtra,HDFC
HDFC Bank,HDFC0001051,608240002,Chidambaram Tamilnadu,TS No 974 And 975Sotuh Car Streetcuddalore District,9840673333.0,Chidambaram,Cuddalore,Tamil Nadu,HDFC
HDFC Bank,HDFC0001049,560240038,Anekal,"Site No 71/2, Mirza Road, Tmc Limits Chandrapur Road",9945863333.0,Anekal,Bangalore Urban,Karnataka,HDFC
HDFC Bank,HDFC0001045,560240034,Mahadevapura,"Site No P-4, Kssidc Industrial Area Mahadevapura",9945863333.0,Mahadevapura,Bangalore Urban,Karnataka,HDFC
HDFC Bank,HDFC0001043,500240032,Vanasthalipuram Hyderabad,171 Migphase II Vanasthalipuramvanasthalipuram,9949493333.0,Hyderabad,Hyderabad Urban,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001042,500240034,Uppal Hyderabad,2-3-34/8 Devilal Complexmain Roaduppal Kalan,9949493333.0,Uppal,Ranga Reddy,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001041,500240033,Jeedimetla Hyderabad,"5-80, Hmt Road Chintal Jeedimetla Qutubullapur Mandal, Rangareddy",9949493333.0,Quthbullapur,Ranga Reddy,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001038,600240050,Avadi,Sai Sadanno.369 Kamaraj Nagar Mail Roadavadi,9840673333.0,Avadi,Tiruvallur,Tamil Nadu,HDFC
HDFC Bank,HDFC0001035,515240602,Puttaparthi Andhra Pradesh,"Shop No 9-15, Sai Shree Arcade Ii, Opp Gopuramputtaparthi, Ananthapur DT",9949493333.0,Puttaparthi,Anantpur,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001034,520240602,Narsaraopeta Andhra Pradesh,Vidya Towers Opp Anjali Talkies Arundelpet,9949493333.0,Narsaraopet,Guntur,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001033,534240402,Chinnamiram Andhra Pradesh,"H, No 7-9, Jp Road Chinnamiram Bhimavaram West Godavari Dist",9949493333.0,Chinnapuram,Krishna,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001032,530240102,Anakapalli Andhra Pradesh,"14-8-14, Opp Satyanarayana Theatre, Main Road, Visakhapatnam",9949493333.0,Anakapalle,Vishakapatnam,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001031,500240031,Rajendra Nagar Hyderabad,"3-4-174/6/Ahydergudarajendranagar, Ranga Reddy Dist",9949493333.0,Rajendranagar,Ranga Reddy,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001030,400240108,Angruti,"Angruti, Plot No 14, Sector-24, Sion Panvel Road, Turbhe Vashi",9890603333.0,Mumbai,Greater Mumbai,Maharashtra,HDFC
HDFC Bank,HDFC0001029,400240110,Sanpada,"Shop No 1, And 3, Platinum Shree Chintamani Chs, Sector 14, Plot No 18, Sanpada Navi Mumbai Maharashtra - 400705",9890603333.0,Mumbai,Greater Bombay,Maharashtra,HDFC
HDFC Bank,HDFC0001026,395240011,Nanpura,"Ground Floor First Floor, Nil Antia Buildingopposite Police Chowky, Nanpura",9898271111.0,Surat,Surat,Gujarat,HDFC
HDFC Bank,HDFC0001023,523240002,Ongole Andhra Pradesh,"Door No 31-1-67, Complex, Kurnool Roadongole",9949493333.0,Ongole,Prakasam,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001022,500240030,Malkajgiri Hyderabad,1-212 Saptagiribhavani Nagarmalkajgiri,9949493333.0,Malkajgiri,Ranga Reddy,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001021,500240028,Miyapur Hyderabad,"Shop No 1, And 3Anajanadri Towersjp Nagar Miyapur",9949493333.0,Hyderabad,Hyderabad Urban,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001014,509240002,Mahabubnagar,"Door No 1-4-128 129, Kaldi Complex, 1St Floor, Opp New Town High School",9949493333.0,Mahbubnagar,Mehboobnagar,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001013,516240102,Proddattur,"Krishna Arcade, Gandhi Road, Opp Sundaracharlu Club, Proddattur",9949493333.0,Proddatur,Cuddapah,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001012,532240002,Srikakulam,"6-1-57, First Floor, Shreya, Near Krishna Park, Palakonda Road",9949493333.0,Srikakulam,Krishna,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001008,395240012,Citylight,"Ground Floor First Floor, Aalishan Appt.Near Mahavir Bhagvan, Citylight",9898271111.0,Surat,Surat,Gujarat,HDFC
HDFC Bank,HDFC0001007,395240008,Bhatar,"Shop No G-11, 108, 109, 110, 111, Vasudev Arcade, Near Rupali Canal, Bhatar",9898271111.0,Surat,Surat,Gujarat,HDFC
HDFC Bank,HDFC0001005,622240002,Pudukottai,"TS No 9954 3A1 Marthandapuram 3rd Street, Alangudi Main Road",9840673333.0,Pudukottai,Thoothkudi,Tamil Nadu,HDFC
HDFC Bank,HDFC0000995,518240102,Nandyal Andhra Pradesh,"2-414, N.K. Road, Kurnool Dist",9949493333.0,Nandyal,Kurnool,Andhra Pradesh,HDFC
HDFC Bank,HDFC0000993,515240102,"Hindupur, Andhra Pradesh","7-7-71, S.V.D.Road, Hindupur",9949493333.0,Hindupur,Anantpur,Andhra Pradesh,HDFC
HDFC Bank,HDFC0000982,503240002,Nizamabad Andhra Pradesh,"5-6-570/6, Hyderbad Road, Nizamabad",9949493333.0,Nizamabad,Karim Nagar,Andhra Pradesh,HDFC
HDFC Bank,HDFC0000974,636240202,Attur,"Sri Lakshmi Krishna Complex, Door No 621/211A, 619/212, Kamarajanar Road",9840673333.0,Attur,Kancheepuram,Tamil Nadu,HDFC
HDFC Bank,HDFC0000973,524240102,Gudur Andhra Pradesh,"SR Complex, Near Rtc Busstand Shirdi Sai Nagar Gudur Nellore Dist",9949493333.0,Gudur,Nellore,Andhra Pradesh,HDFC
HDFC Bank,HDFC0000971,380240022,Vatva,"Shop No 106-112, Karnavati Industrial Estate, Ramol Cross Rd, Phase Iv, Vatva Gidc",9898271111.0,Ahmedabad,Ahmedabad,Gujarat,HDFC
HDFC Bank,HDFC0000970,380240021,Gandhi Road,"Shree Krishna Complex, Old Model Cinema, Gandhi Road",9898271111.0,Ahmedabad,Ahmedabad,Gujarat,HDFC
HDFC Bank,HDFC0000968,500240029,Gachibowli,"Plot No 79, Ground And First Floor, Diamond Park, Vinayak Nagar, Gachibowli, Hyderabad - 500032",9949493333.0,Hyderabad,Hyderabad,Andhra Pradesh,HDFC
HDFC Bank,HDFC0000966,413240301,Shrirampur,"Hdfcbank Ltd.Shraddha Towers, 1185, Sangamner Roadshrirampur",9890603333.0,Shrirampur,Ahmednagar,Maharashtra,HDFC
HDFC Bank,HDFC0000961,363240071,Wankaner,"Survey No 1021 And 1109, Near Post Office Officepratap Road, Market Chowk",9898271111.0,Wankaner,Rajkot,Gujarat,HDFC
HDFC Bank,HDFC0000960,382240041,Vijapur,"Ground Floor, Shreeji Arcade, Near T.B.Hospital, Visnagar Road",9898271111.0,Vijapur,Mehsana,Gujarat,HDFC
HDFC Bank,HDFC0000959,396240112,Dadra,Vraj Darshan Appartmentsshop No 23-24-25-26Vapi-Silvassa Road,9898271111.0,Dadra,Dadra Nagar Haveli,Dadra And Nagar Haveli,HDFC
HDFC Bank,HDFC0000958,380240019,Naroda,"Shop No 9A/14-A/15-B/14-B/17Galaxy Avenue, Nr.Galaxy Cinema, Naroda Ahmedabad",9898271111.0,Ahmedabad,Ahmedabad,Gujarat,HDFC
HDFC Bank,HDFC0000956,382240081,Bavla,"First Floor, Jai Ambe Complex, Opp Bavla Nagar Palika Office",9898271111.0,Bavla,Ahmedabad,Gujarat,HDFC
HDFC Bank,HDFC0000953,396240151,Umbergaon,"1St Floor, Komal Associatescm 1/2, Shop No A106 TO A114Umbergaon Main Road",9898271111.0,Umbergaon,Valsad,Gujarat,HDFC
HDFC Bank,HDFC0000952,388240051,Petlad,"Laxmi Electronics, Jhangiram House, Station Road, Anand",9898271111.0,Petlad,Anand,Gujarat,HDFC
HDFC Bank,HDFC0000950,700240039,Andul Branch,"Andul Golap Bagan, P.O. Andul Mourip.S.Sankrail, Howrah",9831073333.0,Andul,Howrah,West Bengal,HDFC
HDFC Bank,HDFC0000946,283240002,Firozabad," Vimal Tower, Agra Road",9935903333.0,Firozabad,Firozabad,Uttar Pradesh,HDFC
HDFC Bank,HDFC0000945,,Rae Bareilly,"Kacchwaha Complex, 29 Chak, Ahmedpur Nazool, Satya Nagar, Rae Bareilly",9935903333.0,Bareilly,Bareilly,Uttar Pradesh,HDFC
HDFC Bank,HDFC0000944,228240002,Sultanpur,"1170, Khairbad, Allahabad Road",9935903333.0,Sultanpur,Sultanpur,Uttar Pradesh,HDFC
HDFC Bank,HDFC0000942,281240102,Vrindavan,"Raman Rati, Opp Balaji Ashram, Varindavan",9935903333.0,Vrindaban,Mathura,Uttar Pradesh,HDFC
HDFC Bank,HDFC0000939,403240017,Bicholim,"Skylark Apartments, Near Bicholim Municipal Building, Auchitwada",9890603333.0,Bicholim,North Goa,Goa,HDFC
HDFC Bank,HDFC0000932,110240116,Lawrance Road,", C-34 BY 4, Lawrence Road, Industrial Area, New Delhi Delhi - 110034",61606161.0,Delhi,New Delhi,Delhi,HDFC
HDFC Bank,HDFC0000930,110240127,Noida Sector 110,"plot No 1, Block A-2Commercial Complex, Sector 110",9935903333.0,Noida,Gautam Bodda Nagar,Uttar Pradesh,HDFC
HDFC Bank,HDFC0000928,281240202,Kosikalan," Gali No 3, Arya Nagar, Kosikalan Uttar Pradesh - 281403",9935903333.0,Kosi Kalan,Mathura,Uttar Pradesh,HDFC
HDFC Bank,HDFC0000925,110240128,Mayur Vihar PH,"Plot No 1&2, V4 Mayur Plaza, Lsc, Mayur Vihar Ph-1, Near Jeevan Anmol Hospital",61606161.0,Delhi,New Delhi,Delhi,HDFC
HDFC Bank,HDFC0000917,497240002,Ambikapur, Ambikawani Complex Opposite Polytechnic College Namnakala Ring Road Ambikapur Chhattisgarh - 497001,9893603333.0,Ambikapur,Surguja,Chandigarh,HDFC
HDFC Bank,HDFC0000910,480240001,Chhindwara,"Parasia Road, Opp Asaram Bapu Mahila Ashram",9893603333.0,Chhindwara,Chhindwara,Madhya Pradesh,HDFC
HDFC Bank,HDFC0000907,473240551,Shivpuri,"Raj Mandir Bhavan, Madhav Chowk, A.B.Road",9893603333.0,Shivpuri,Chhindwara,Madhya Pradesh,HDFC
HDFC Bank,HDFC0000901,380240015,Relief Road,"Ground Floor, Anmol Complex, Nr. Electricity House, Relief Road, Ahmedabad",9898271111.0,Ahmedabad,Ahmedabad,Gujarat,HDFC
HDFC Bank,HDFC0000893,248240003,Dehradun,32 Arhat Bazardehradundehradun,9935903333.0,Dehradun,Dehradun,Uttarakhand,HDFC
HDFC Bank,HDFC0000890,380240018,Ahmedabad Prahladnagar,"Shivalik Arcade, 100 Ft.Road, Prahladnagar",9898271111.0,Ahmedabad,Ahmedabad,Gujarat,HDFC
HDFC Bank,HDFC0000889,380240017,Sardar Nagar,"1St Floor, Krishna Complex, Opp Saradar Nagar Police Station, Ambawadi Circle, Sardarnagar",9898271111.0,Ahmedabad,Ahmedabad,Gujarat,HDFC
HDFC Bank,HDFC0000888,380240016,Ahmedabad Ambawadi,"Ground Floor, The Grand Mall, Opp Sbi Zonal Office, Road, Ambawadi",9898271111.0,Ambawadi,Narmada,Gujarat,HDFC
HDFC Bank,HDFC0000887,455240002,Dewas," Malva Shahnai Complex Tilak Nagar, AB Road",9893603333.0,Dewas,Dewas,Madhya Pradesh,HDFC
HDFC Bank,HDFC0000884,799240002,Agartala Branch,"NS Road, Netaji Chowmuhani, P.S.P.S.West Agartala, West Tripura",8003453333.0,Agartala,West Tripura,Tripura,HDFC
HDFC Bank,HDFC0000878,422240004,Indira Nagar Nashik," Surkan Arcade, Bhujbal Farm Road, Plot No Me-1, Cidco, Indira Nagar",9890603333.0,Nashik,Nashik,Maharashtra,HDFC
HDFC Bank,HDFC0000873,160240020,Industrial Area Chandigarh,"Plotno.28Phase 1Industrial Area, Chandigarh",9996243333.0,Chandigarh,Chandigarh,Haryana,HDFC
HDFC Bank,HDFC0000872,135240003,Jagadhari,"Plot No 1, Rajesh Nagar Colony, Ambala Road, Yamunanagar",9996243333.0,Yamunanagar,Yamunanagar,Haryana,HDFC
HDFC Bank,HDFC0000870,282240004,Agra,C-2/50Kamla Nagar,9935903333.0,Agra,Agra,Uttar Pradesh,HDFC
HDFC Bank,HDFC0000869,242240002,Shahjahanpur," 139 KA, Town Hall Road",9935903333.0,Shahjahanpur,Saharanpur,Uttar Pradesh,HDFC
HDFC Bank,HDFC0000864,507240102,Kothagudem Andhra Pradesh,"6-8-98, 99, 100, Mansionganesh Bastikothagudem",9949493333.0,Kothagudem,Khammam,Andhra Pradesh,HDFC
HDFC Bank,HDFC0000861,211240003,Allahabad,"4/58, Zero Road (Shiv Charanlalroad)Chowk, Allahabad",9935903333.0,Allahabad,Allahabad,Uttar Pradesh,HDFC
HDFC Bank,HDFC0000859,193240101,Sopore,"Samad'S Malldown Townsopore, J&K - 193201",8001804333.0,Sopore,Baramula,Jammu And Kashmir,HDFC
HDFC Bank,HDFC0000858,192240002,Anantnag,"Irrigation Colonyk.P.Roadanantnag, Srinagar",8001804333.0,Anantnag,Anantnag,Jammu And Kashmir,HDFC
HDFC Bank,HDFC0000856,143240005,Amritsar,"273 East Mohan Nagar, Opposite Jay Cee Motors, 100 FT Road",9815331111.0,Amritsar,Amritsar,Punjab,HDFC
HDFC Bank,HDFC0000855,141240006,Barewal Awana,"Adjoining Shamsher Avenue, Ferozepur Roadludhiana",9815331111.0,Barewal Awana,Ludhiana,Punjab,HDFC
HDFC Bank,HDFC0000854,140240002,Naya Nangal,"Ajouli Morh, Near Food Junction, Naya Nangal",9815331111.0,Nangal,Rupnagar,Punjab,HDFC
HDFC Bank,HDFC0000853,262240002,Sitarganj,"Aggarwal Building, Khatima Road, U.S.Nagar",9935903333.0,Sitarganj,Udhamsingh Nagar,Uttarakhand,HDFC
HDFC Bank,HDFC0000851,204240002,Hathras,"Vishal Motors, Sadabad Gate, Agra-Aligarh Road",9935903333.0,Hathras,Aligarh,Uttar Pradesh,HDFC
HDFC Bank,HDFC0000850,190240004,Maharaj Gunj Srinagar,Naqash Buildingsaraf Kadasi Roadmaharaj Gunj Srinagar,8001804333.0,Srinagar,Srinagar,Jammu And Kashmir,HDFC
HDFC Bank,HDFC0000837,411240021,Pune Wanowrie,"Tain Square, Building -A Shop No 22, Wanowrie Pune Pune Maharashtra - 411013",9890603333.0,Pune,Pune,Maharashtra,HDFC
